prot1	prot2	r	p	padj
ATP5PO	NDUFA7	0.798090628619843	3.62536752243117e-07	1.5564258640177e-06
ATP5PO	NDUFA8	0.52192221303441	0.00439015008120567	0.00669347539778344
ATP5PO	NDUFA9	0.885072727652513	4.01669839609629e-10	4.00949355592392e-09
ATP5PO	NDUFA10	0.841338882137471	2.05099908230668e-08	1.25945488474887e-07
ATP5PO	NDUFA11	0.764842031335724	2.14355999294722e-06	7.54397556411148e-06
ATP5PO	NDUFA12	0.680940591136856	6.65581148399054e-05	0.000160866844336188
ATP5PO	NDUFA13	0.785265458273349	7.46331390087014e-07	2.95610974080728e-06
ATP5PO	NDUFB1	0.580193257895214	0.00370509604434518	0.00576549723503137
ATP5PO	NDUFB3	0.848921139528114	1.13544826567383e-08	7.47783384434895e-08
ATP5PO	NDUFB4	0.658167937570792	0.000140676227973894	0.000312676269066289
ATP5PO	NDUFB5	0.898189358521658	8.97409853383371e-11	1.17507901978317e-09
ATP5PO	NDUFB6	0.873055046376078	1.36356117706973e-09	1.15746221150904e-08
ATP5PO	NDUFB7	0.67572549332399	7.94500382820594e-05	0.000187462874870502
ATP5PO	NDUFB8	0.576905166274844	0.00130991444235874	0.0022896502149121
ATP5PO	NDUFB9	0.727352049366808	1.15984592835822e-05	3.36612390681277e-05
ATP5PO	NDUFB10	0.898755787837758	8.37387096369494e-11	1.11850428642869e-09
ATP5PO	NDUFB11	0.600139859889861	0.000735438886133973	0.00136708723217889
ATP5PO	NDUFC2	0.862634027601286	3.5756019410753e-09	2.71185346536069e-08
ATP5PO	NDUFAF3	0.211983872216925	0.278835716938472	0.30274450843403
ATP5PO	NDUFAF4	0.865974997450365	2.64805455402048e-09	2.10305220120625e-08
ATP5PO	NDUFAF5	0.721996612064355	0.000100462455858835	0.000231500441761663
ATP5PO	NDUFAF6	0.815934020816482	1.2136451630982e-07	6.01721616601111e-07
ATP5PO	NDUFAF7	0.722507566607106	1.41428307619952e-05	4.02068215532584e-05
ATP5PO	NDUFS1	0.8807974247134	6.29769650407711e-10	6.04253121468778e-09
ATP5PO	NDUFS2	0.876786862774614	9.45724805588174e-10	8.48864281144869e-09
ATP5PO	NDUFS3	0.928282566091303	1.12326327523827e-12	3.0125109044342e-11
ATP5PO	NDUFS4	0.90878655573339	2.28671799851195e-11	3.9306828298746e-10
ATP5PO	NDUFS5	0.813630994962064	1.40680664431556e-07	6.82814177144766e-07
ATP5PO	NDUFS6	0.85334267096342	7.92331974956443e-09	5.44361412423778e-08
ATP5PO	NDUFS7	0.772740630581453	1.44370575696464e-06	5.3074963088411e-06
ATP5PO	NDUFS8	0.714842417466384	1.91985621496391e-05	5.29894598203306e-05
ATP5PO	NDUFV1	0.85618314248621	6.24916182317332e-09	4.4372038974111e-08
ATP5PO	NDUFV2	0.706619156898554	2.63661760332874e-05	7.0584615574381e-05
ATP5PO	NDUFV3	0.200839449288791	0.424226756598737	0.449252502468501
ATP5PO	MT-ND1	0.666133945735748	0.000109053156630235	0.000248544187243859
ATP5PO	MT-ND4	0.565089296068269	0.00495920188757383	0.00746900094840281
ATP5PO	MT-ND5	0.62705992198554	0.000355693719499207	0.000711519017926768
ATP5PO	NUBPL	0.697795703653421	3.66313373425226e-05	9.43219860317586e-05
ATP5PO	UQCRC1	0.935097421611217	3.18978762842281e-13	1.09237957859526e-11
ATP5PO	UQCRC2	0.950798731337028	9.52820768488485e-15	6.95402960870612e-13
ATP5PO	UQCRH	0.385271416670415	0.0429045449239852	0.0523317901374198
ATP5PO	UQCRB	0.906640682130034	3.0555346301911e-11	5.00119124029808e-10
ATP5PO	UQCRQ	0.789508742129359	5.90960279176872e-07	2.40269877889994e-06
ATP5PO	UQCR10	0.698821350536633	3.52785703338622e-05	9.1314066933927e-05
ATP5PO	SCO1	0.681281847964504	6.57833620653199e-05	0.000159513904093031
ATP5PO	SCO2	0.575539481811477	0.00405926680054032	0.00624296069849356
ATP5PO	SDHA	0.830743000877678	4.46016303773809e-08	2.51987891421446e-07
ATP5PO	SDHB	0.907707336992843	2.64789415138317e-11	4.41514036028385e-10
ATP5PO	SDHAF2	0.809497435352802	0.000255668589107702	0.000531637813501863
ATP5PO	SURF1	0.600180238082477	0.000734673300018797	0.00136623455792969
ATP5PO	TIMMDC1	0.654443345942985	0.00236412057825196	0.00386240910619366
ATP5PO	UQCRFS1	0.893812185501195	1.51201593970373e-10	1.82921058792419e-09
ATP5PO	UQCC1	0.734763705697796	8.49351459584088e-06	2.55321586635271e-05
ATP5PO	UQCC2	0.68247451858363	6.31382188721055e-05	0.000153938308005813
ATP5PO	UQCC3	0.452932524606324	0.443682490805868	0.468852230967891
BCS1L	SDHC	0.315503979228977	0.446515365307293	0.471253604778942
BCS1L	NDUFAF1	0.459382039479054	0.027440482765729	0.0344806743643877
BCS1L	COA3	0.595233376564922	0.000833812284431158	0.00152825536858276
BCS1L	COA5	0.459595869727149	0.0982572845949924	0.113650670568175
BCS1L	COA6	0.63265190360314	0.020312124547315	0.0263489447799086
BCS1L	COA7	0.594010109265924	0.00280281865173197	0.00447887603643601
BCS1L	MT-CO1	0.490038248262751	0.00811809970845158	0.0115468945373886
BCS1L	COX11	0.585676993746373	0.00105875686215566	0.00188845574932572
BCS1L	COX17	0.07896699295881	0.7884389978731	0.79830120958177
BCS1L	COX19	0.755836934093709	0.0184740765348941	0.024161747571489
BCS1L	MT-CO2	0.833804883430499	3.58321244934147e-08	2.06906119642908e-07
BCS1L	COX20	0.660427882207759	0.0101453862192797	0.0141324341202232
BCS1L	COX4I1	0.757184629124368	3.10017694030885e-06	1.04639785733548e-05
BCS1L	COX6C	0.686013889486036	5.58362072153365e-05	0.000138169053980364
BCS1L	COX7C	0.67774041546778	7.42276237138524e-05	0.000176434266296888
BCS1L	COX7A2L	0.716662028805101	1.78708148134533e-05	4.95706339872237e-05
BCS1L	COX6B1	0.393426266887475	0.0383334371251088	0.0471047369806747
BCS1L	COX7A1	0.744867675906892	5.46200747150371e-06	1.72950620648183e-05
BCS1L	CYC1	0.825205964213732	6.55558189785735e-08	3.51631935051336e-07
BCS1L	ECSIT	0.553853547115593	0.00223008865909988	0.00367440038708178
BCS1L	FOXRED1	0.709820845982218	0.000148400912502482	0.000327954245445673
BCS1L	NDUFA2	0.751290937622459	4.08161342071718e-06	1.33025936669348e-05
BCS1L	NDUFA3	0.766903654165331	1.93629279351694e-06	6.88914038979885e-06
BCS1L	NDUFA5	0.853872214404594	7.58320876673369e-09	5.2260751438852e-08
BCS1L	NDUFA6	0.792136775454437	5.10055685059111e-07	2.11234224175178e-06
BCS1L	NDUFA7	0.735996165661664	8.05672874160132e-06	2.44336214970089e-05
BCS1L	NDUFA8	0.549174079179767	0.00247309784950315	0.00401393788770982
BCS1L	NDUFA9	0.806510501568461	2.19354684809443e-07	1.00677016162025e-06
BCS1L	NDUFA10	0.782646805226849	8.597557922797e-07	3.3399937061337e-06
BCS1L	NDUFA11	0.729130260219385	1.07728754244637e-05	3.15739574652484e-05
BCS1L	NDUFA12	0.651661701590188	0.000172262954096963	0.000374287297042303
BCS1L	NDUFA13	0.746873657728692	4.99158729717196e-06	1.59970461766484e-05
BCS1L	NDUFB1	0.549181353131069	0.00664579094475351	0.00969749632449775
BCS1L	NDUFB3	0.792657139209685	4.95278719616225e-07	2.05880565801254e-06
BCS1L	NDUFB4	0.621173522909285	0.000419294984062884	0.000825608699269332
BCS1L	NDUFB5	0.794592256646296	4.43661952267044e-07	1.85812136546837e-06
BCS1L	NDUFB6	0.728705087509329	1.09653296525339e-05	3.20746699166103e-05
BCS1L	NDUFB7	0.667670904965478	0.000103735445983892	0.000238548659876181
BCS1L	NDUFB8	0.525177590071948	0.00410935549305637	0.00630639457259116
BCS1L	NDUFB9	0.692787368492084	4.39243191762569e-05	0.00011054328376071
BCS1L	NDUFB10	0.824981106494733	6.65703251055126e-08	3.56215249242478e-07
BCS1L	NDUFB11	0.664260053420593	0.000115862434281134	0.000262370069898071
BCS1L	NDUFC2	0.7120820188925	2.13815320926335e-05	5.82205387623268e-05
BCS1L	NDUFAF3	0.332246588254368	0.0840980670686062	0.0982689224644186
BCS1L	NDUFAF4	0.690073058702738	4.83944318781113e-05	0.000121108493941176
BCS1L	NDUFAF5	0.637372633569192	0.00107088142824651	0.00190702564742138
BCS1L	NDUFAF6	0.735262807119378	8.31413631566148e-06	2.50606194159275e-05
BCS1L	NDUFAF7	0.68369914927442	6.05209946449406e-05	0.000148861584618384
BCS1L	NDUFS1	0.829854490393456	4.7488662524773e-08	2.6560241904559e-07
BCS1L	NDUFS2	0.839876379231721	2.29069360838581e-08	1.3931923421494e-07
BCS1L	NDUFS3	0.818082145278848	1.05550703068267e-07	5.35206981845017e-07
BCS1L	NDUFS4	0.848794156269712	1.14704873407486e-08	7.53194832463315e-08
BCS1L	NDUFS5	0.847020800209287	1.3207381551412e-08	8.48474208757377e-08
BCS1L	NDUFS6	0.805054401213883	2.39677984454087e-07	1.08882284366285e-06
BCS1L	NDUFS7	0.738617425139957	7.19408607019243e-06	2.2073102125773e-05
BCS1L	NDUFS8	0.680983888505206	6.64593701095972e-05	0.00016071543494184
BCS1L	NDUFV1	0.793629471830344	4.68700746343779e-07	1.95379749318587e-06
BCS1L	NDUFV2	0.692436249036169	4.44810474591955e-05	0.00011181796910691
BCS1L	NDUFV3	0.24903029286864	0.319001970417035	0.343125579197062
BCS1L	MT-ND1	0.662097468268827	0.000124186679430905	0.000279514204664504
BCS1L	MT-ND4	0.559026100798757	0.00555389415360373	0.00825266126210136
BCS1L	MT-ND5	0.628959090924709	0.000337067905605332	0.000679939427165808
BCS1L	NUBPL	0.63351674680362	0.000295824009096149	0.000605799672721277
BCS1L	UQCRC1	0.785819052037369	7.24159770203744e-07	2.87084532230371e-06
BCS1L	UQCRC2	0.817650546992791	1.08569041829978e-07	5.48015163522746e-07
BCS1L	UQCRH	0.546009025175619	0.00265008021105028	0.00426542194490089
BCS1L	UQCRB	0.738135601689583	7.34613813111312e-06	2.2508607680465e-05
BCS1L	UQCRQ	0.666373055689463	0.000108210319274185	0.00024708145383304
BCS1L	UQCR10	0.685589585653959	5.66699937137255e-05	0.000139930566840547
BCS1L	SCO1	0.419059662751934	0.0264421208850448	0.0333296495413985
BCS1L	SCO2	0.559095464345072	0.00554676874711121	0.00824646393720656
BCS1L	SDHA	0.735240676857756	8.3220173935148e-06	2.50674028659864e-05
BCS1L	SDHB	0.819828789890301	9.40976205892776e-08	4.81520237774096e-07
BCS1L	SDHAF2	0.783593346102081	0.00054756682953739	0.00104805138654362
BCS1L	SURF1	0.590119522434849	0.00094836256191706	0.00171143499215839
BCS1L	TIMMDC1	0.448273817067106	0.0542415809991963	0.0650197949941901
BCS1L	UQCRFS1	0.651945526268884	0.000170764322130901	0.000371575152554629
BCS1L	UQCC1	0.79718829899114	3.8206190692459e-07	1.62613729409969e-06
BCS1L	UQCC2	0.744230474611339	5.61956058099638e-06	1.77183312369659e-05
BCS1L	UQCC3	0.351492438337126	0.56185997154247	0.583485092910445
SDHC	NDUFAF1	0.549955034229299	0.157886606587115	0.17727898424359
SDHC	COA3	0.790918022938768	0.0194168526037679	0.0252981644108793
SDHC	COA6	0.304147498593368	0.463916655998514	0.488379511115012
SDHC	COA7	0.305808133221616	0.461355247899381	0.485912837390122
SDHC	MT-CO1	0.480334781763126	0.228313220346239	0.250233987440043
SDHC	COX11	-0.210102849121448	0.617496895705945	0.635482242182817
SDHC	MT-CO2	0.540146821045872	0.166973193859013	0.186634360798475
SDHC	COX4I1	0.231660365843111	0.580927121065016	0.6009032395403
SDHC	COX6C	0.209279584166382	0.618907754423758	0.636639861990428
SDHC	COX7C	0.314317350879549	0.448320887424642	0.472967912515286
SDHC	COX7A2L	0.511309398090558	0.195283668696439	0.21637702663926
SDHC	COX6B1	0.541691946501194	0.165523411784198	0.18515332393549
SDHC	COX7A1	0.810979846120876	0.0145805548621282	0.0194174783865375
SDHC	CYC1	0.849175407122622	0.00763642032992454	0.0109386561482703
SDHC	ECSIT	0.321065430828441	0.43809342794401	0.463275995536041
SDHC	FOXRED1	0.62945357025968	0.0944654663760787	0.109635103312383
SDHC	NDUFA2	0.420381298956506	0.299724314522292	0.324034154505402
SDHC	NDUFA3	0.340072125229669	0.409820401756229	0.434720140247494
SDHC	NDUFA5	0.522102710752051	0.184409940916438	0.205145691394298
SDHC	NDUFA6	0.681749228921171	0.0625737746668982	0.0744066359019847
SDHC	NDUFA7	0.383503121164423	0.348325302619337	0.372954364420704
SDHC	NDUFA8	0.214110166994115	0.61064405628287	0.629594103420875
SDHC	NDUFA9	0.585715296748025	0.127104732917315	0.144244269933185
SDHC	NDUFA10	0.49261771793745	0.214893760048456	0.236399065909495
SDHC	NDUFA11	0.603348082920317	0.113284810331896	0.129718100719548
SDHC	NDUFA12	0.310954429973488	0.453453984381918	0.478156593668474
SDHC	NDUFA13	0.504193880204809	0.202632773745006	0.223740354343444
SDHC	NDUFB1	0.248331294587683	0.55316742350297	0.574860263640341
SDHC	NDUFB3	0.665642773722848	0.0715816414567064	0.0845757610841977
SDHC	NDUFB4	0.485430825817054	0.222694659309289	0.24455762783546
SDHC	NDUFB5	0.648046310244723	0.0822474164463954	0.0962833284300164
SDHC	NDUFB6	0.482585607153823	0.22582271738132	0.247748333608092
SDHC	NDUFB7	0.0648717134480553	0.878706359171542	0.883868213066359
SDHC	NDUFB8	0.154454557811212	0.714970616024156	0.728053335439054
SDHC	NDUFB9	0.122175069985425	0.773191131253066	0.783932342595912
SDHC	NDUFB10	0.580920464477252	0.131017830991024	0.148533583797311
SDHC	NDUFB11	0.493833192880882	0.213588708741732	0.235079587470505
SDHC	NDUFC2	0.196821860736341	0.640379061708158	0.656300088104217
SDHC	NDUFAF3	0.628502329818587	0.095116976942875	0.110333710617426
SDHC	NDUFAF4	0.482891075243909	0.225485805187005	0.247439685652587
SDHC	NDUFAF5	0.489914133185926	0.217811407746682	0.239372102514991
SDHC	NDUFAF6	0.559824363290122	0.149022759772974	0.167919343586252
SDHC	NDUFAF7	0.24888711356032	0.552250106540398	0.57417502903266
SDHC	NDUFS1	0.598750365644471	0.116801968061317	0.133163216852493
SDHC	NDUFS2	0.599227565628643	0.116434088825885	0.132811827684561
SDHC	NDUFS3	0.513420516838414	0.193130803508338	0.214044893507374
SDHC	NDUFS4	0.734994876099856	0.0377695088739103	0.0464630708777697
SDHC	NDUFS5	0.493237498446969	0.21422778707755	0.23572469304727
SDHC	NDUFS6	0.469216482430237	0.240820891266965	0.263294353615061
SDHC	NDUFS7	0.529054305312969	0.177582115677946	0.197896265080905
SDHC	NDUFS8	0.386571763347919	0.34415115909321	0.368662406227856
SDHC	NDUFV1	0.548055613205167	0.159624691993089	0.179049919061031
SDHC	NDUFV2	0.511007215616527	0.195592859769775	0.216665690892022
SDHC	NDUFV3	0.214755024385669	0.609543585121274	0.628750704578293
SDHC	MT-ND1	0.836290984923536	0.0096660976205756	0.0135282824919216
SDHC	MT-ND4	0.596888307803278	0.118243725499447	0.134668985910345
SDHC	MT-ND5	0.832761284744043	0.0102759944529319	0.014278628996396
SDHC	NUBPL	0.351502448025637	0.393207605254172	0.417894547288511
SDHC	UQCRC1	0.703631939498388	0.0514701295613371	0.0618809119111728
SDHC	UQCRC2	0.572153758087623	0.13834399786948	0.156560111467952
SDHC	UQCRH	0.651523765562044	0.0800707712461087	0.0939575839714486
SDHC	UQCRB	0.600281369560714	0.115624022178252	0.132098796752948
SDHC	UQCRQ	0.0220980923170602	0.958579563761988	0.960953888283803
SDHC	UQCR10	0.366489495115943	0.37188393001069	0.396557426684453
SDHC	SCO1	0.77290908883197	0.0245177846658118	0.0311688113455723
SDHC	SCO2	0.884203230248983	0.00355245147695721	0.00555515067629557
SDHC	SDHA	0.407235846024893	0.31665319030782	0.34076383931603
SDHC	SDHB	0.52056473033579	0.185939149294676	0.206588742864961
SDHC	SURF1	0.0473696111204513	0.911314754366615	0.915239167164925
SDHC	UQCRFS1	0.382243465009474	0.350045453960379	0.374706025734938
SDHC	UQCC1	0.653273366530882	0.0789885072619921	0.0927854444143506
SDHC	UQCC2	0.635593379264736	0.0903222680366896	0.105155527536439
NDUFAF1	COA3	0.397761917114475	0.0601588608998802	0.0717074293778492
NDUFAF1	COA5	0.685311955136014	0.0416113395226214	0.0509218481458797
NDUFAF1	COA6	-0.264047571208186	0.383354546207494	0.407812291449406
NDUFAF1	COA7	0.278355142428152	0.263368745513546	0.286749243097654
NDUFAF1	MT-CO1	0.26193468880867	0.227293157696697	0.249300107924537
NDUFAF1	COX11	0.408603823680377	0.0528948602580716	0.0634567280703139
NDUFAF1	COX17	-0.295399323415127	0.305198126200243	0.329471885995025
NDUFAF1	COX19	0.240012389788541	0.533918500342692	0.556284849877291
NDUFAF1	MT-CO2	0.480154629670808	0.0204035139476882	0.0264520804004391
NDUFAF1	COX20	0.456224738997688	0.101071009095992	0.116753537232838
NDUFAF1	COX4I1	0.446273473770219	0.0327972270636236	0.0407062321960558
NDUFAF1	COX6C	0.305484965683833	0.156335700003258	0.175670503890587
NDUFAF1	COX7C	0.335189086880393	0.117937419717874	0.134388889834649
NDUFAF1	COX7A2L	0.410118356179321	0.0519367102155845	0.0623744898515733
NDUFAF1	COX6B1	0.270892461989593	0.211210958829713	0.232807919957881
NDUFAF1	COX7A1	0.600024491067267	0.00247252723347856	0.00401393788770982
NDUFAF1	CYC1	0.556880564142234	0.00577810011568285	0.00854715180214903
NDUFAF1	ECSIT	0.700973639298305	0.000194705897862105	0.000416545246171115
NDUFAF1	FOXRED1	0.481126600561218	0.0201139436066945	0.0261146914368632
NDUFAF1	NDUFA2	0.41629280435448	0.0481689203009339	0.0582422686528402
NDUFAF1	NDUFA3	0.41213941365553	0.0506791170321292	0.0610122847558245
NDUFAF1	NDUFA5	0.50632969106213	0.0136892473347304	0.0183623167020849
NDUFAF1	NDUFA6	0.489559039575392	0.0177384972875142	0.0232622478823672
NDUFAF1	NDUFA7	0.384558346300743	0.0700121529526707	0.0828312795496386
NDUFAF1	NDUFA8	0.200626290034758	0.358674206529678	0.383205559748051
NDUFAF1	NDUFA9	0.518709860226564	0.0112134169731334	0.0154462043206652
NDUFAF1	NDUFA10	0.508876433099457	0.0131464927138863	0.0177197049840211
NDUFAF1	NDUFA11	0.489811769933168	0.0176709825986944	0.0231863290684903
NDUFAF1	NDUFA12	0.281885243729155	0.192540897781333	0.213444242261577
NDUFAF1	NDUFA13	0.36066588678256	0.0908972395603845	0.105797257653028
NDUFAF1	NDUFB1	-0.145668233844126	0.564114846993114	0.5854348995916
NDUFAF1	NDUFB3	0.697041464898406	0.000219017093506559	0.000462554127272866
NDUFAF1	NDUFB4	0.157307501811783	0.473478414051189	0.497504342543284
NDUFAF1	NDUFB5	0.595342834967022	0.00272658672302877	0.00437117900285347
NDUFAF1	NDUFB6	0.472627256908517	0.0227618539825915	0.0291445999224899
NDUFAF1	NDUFB7	0.195472433658125	0.371406985743225	0.396143723174135
NDUFAF1	NDUFB8	0.121461315698311	0.580897336058223	0.6009032395403
NDUFAF1	NDUFB9	0.340155523949866	0.11225605102952	0.128678988708599
NDUFAF1	NDUFB10	0.558337884442592	0.0056250065227456	0.00835307839868693
NDUFAF1	NDUFB11	0.395421732871176	0.0618226677232196	0.0735331329692155
NDUFAF1	NDUFC2	0.625385934955531	0.00141698288887826	0.00245454336927804
NDUFAF1	NDUFAF3	-0.105817088636335	0.630848117740601	0.647426422356191
NDUFAF1	NDUFAF4	0.622571179139771	0.00151082519459668	0.00259298140568405
NDUFAF1	NDUFAF5	0.485118668716607	0.0189592340402227	0.0247599031818925
NDUFAF1	NDUFAF6	0.435696623612654	0.0376969728513136	0.0463866564770724
NDUFAF1	NDUFAF7	0.276590016236758	0.201388637253793	0.222587441175245
NDUFAF1	NDUFS1	0.527967460108166	0.00961326879875496	0.0134628099062778
NDUFAF1	NDUFS2	0.445860330942855	0.0329786182160522	0.0408971610857561
NDUFAF1	NDUFS3	0.508445772921159	0.0132370156441983	0.0178201371780982
NDUFAF1	NDUFS4	0.476902379139152	0.0213969895281456	0.0275634830379931
NDUFAF1	NDUFS5	0.657337171834758	0.000654032483220015	0.00122858760139051
NDUFAF1	NDUFS6	0.538796570671331	0.00798543085098074	0.0113982488453242
NDUFAF1	NDUFS7	0.200209620969239	0.359694042031611	0.384202945087508
NDUFAF1	NDUFS8	0.223961794094646	0.304274713085943	0.328554698680237
NDUFAF1	NDUFV1	0.452759273417576	0.0300518850285055	0.0375395600861129
NDUFAF1	NDUFV2	0.296861223921937	0.168962443642054	0.188763061253306
NDUFAF1	NDUFV3	-0.0517367074632388	0.866698197285971	0.872380821685992
NDUFAF1	MT-ND1	0.62398193652343	0.00146315040043412	0.00252091519986114
NDUFAF1	MT-ND4	0.558060250973376	0.0160951425644873	0.0212627818092277
NDUFAF1	MT-ND5	0.569746462289519	0.00453945456195976	0.00689749205114159
NDUFAF1	NUBPL	0.318033782942337	0.139169205244623	0.157413948615107
NDUFAF1	UQCRC1	0.345965071767349	0.105866943755883	0.121882501577758
NDUFAF1	UQCRC2	0.345311626471147	0.106571928616646	0.122630712380798
NDUFAF1	UQCRH	0.021135115368188	0.923744345765296	0.926867213736105
NDUFAF1	UQCRB	0.390421997218565	0.0654953021805821	0.0777145749754668
NDUFAF1	UQCRQ	0.285907219067243	0.186000114708534	0.206604917834928
NDUFAF1	UQCR10	0.457160481917813	0.0282954282981548	0.0354449203104629
NDUFAF1	SCO1	0.164176520244389	0.454124745368009	0.478750501155192
NDUFAF1	SCO2	0.31220947774217	0.207194591578197	0.228720635186247
NDUFAF1	SDHA	0.235885788255717	0.278558102376162	0.302547126562253
NDUFAF1	SDHB	0.340211156623906	0.112193563609489	0.128667116226029
NDUFAF1	SDHAF2	0.0988512182726655	0.725966879488061	0.738575079406044
NDUFAF1	SURF1	0.271555389774367	0.210051911086474	0.231653486191007
NDUFAF1	TIMMDC1	0.491969807758813	0.0323903362455061	0.0402685777617965
NDUFAF1	UQCRFS1	0.295430000333777	0.17112460108628	0.191082699783325
NDUFAF1	UQCC1	0.55538349833065	0.00593897272666064	0.0087724972060694
NDUFAF1	UQCC2	0.329222365081253	0.125035900410725	0.142005058323609
NDUFAF1	UQCC3	0.099731879046244	0.873228247166369	0.878755008224384
COA3	COA5	0.705425912677224	0.00482549679338733	0.00728982413442837
COA3	COA6	0.668880550509229	0.0124240296513043	0.0168582078657747
COA3	COA7	0.487940803022385	0.0181757700686534	0.0237995671604838
COA3	MT-CO1	0.244401508144197	0.210059551606715	0.231653486191007
COA3	COX11	0.500164171666831	0.00671996875808316	0.00979289718853886
COA3	COX17	0.18852567171333	0.51862910338315	0.541748792005397
COA3	COX19	0.765417833978634	0.0162231949601177	0.0214128858471521
COA3	MT-CO2	0.702708248921553	3.05470681895232e-05	8.01860539974984e-05
COA3	COX20	0.712689610303425	0.00422762962882733	0.00647006088261921
COA3	COX4I1	0.70157080154872	3.18692834754378e-05	8.33619565409219e-05
COA3	COX6C	0.676075915074831	7.85190138482648e-05	0.000185770359351125
COA3	COX7C	0.591271684076386	0.000921423857336785	0.0016675524442534
COA3	COX7A2L	0.718415984878029	1.66693440707508e-05	4.65278494062587e-05
COA3	COX6B1	0.382646227544765	0.0444648776865382	0.0540277389357173
COA3	COX7A1	0.589261213924107	0.000968873786693183	0.00174350286918272
COA3	CYC1	0.696352797217301	3.8612724123894e-05	9.90229538015991e-05
COA3	ECSIT	0.428654795331239	0.022849200326694	0.0292312183489775
COA3	FOXRED1	0.424984339740885	0.0432294889601151	0.0526704118364621
COA3	NDUFA2	0.628709051684255	0.000339470054962732	0.00068323719922879
COA3	NDUFA3	0.674826856874543	8.18825442912359e-05	0.000192471534944341
COA3	NDUFA5	0.666400379275346	0.00010811437499104	0.00024708145383304
COA3	NDUFA6	0.662350952810726	0.000123184324353433	0.000277679297226068
COA3	NDUFA7	0.627115854750387	0.000355132505900449	0.000710903739329496
COA3	NDUFA8	0.504348317326196	0.00620483263587888	0.00912282526252734
COA3	NDUFA9	0.695859704958757	3.93114099440368e-05	0.000100409866363082
COA3	NDUFA10	0.657986830709886	0.000141480825385765	0.000314307701904903
COA3	NDUFA11	0.542427586474349	0.00286336585670348	0.00455926494779824
COA3	NDUFA12	0.546096491629659	0.00264504694703605	0.00425886040079729
COA3	NDUFA13	0.686389366561416	5.51074888493231e-05	0.000136602750755672
COA3	NDUFB1	0.592334122497476	0.00290123374614457	0.00461296165636987
COA3	NDUFB3	0.628599847298607	0.000340523903373785	0.000684823411709898
COA3	NDUFB4	0.519322243068633	0.0046260022252445	0.00701941441949165
COA3	NDUFB5	0.705275776773312	2.77407569142469e-05	7.37764932988215e-05
COA3	NDUFB6	0.66317125686497	0.000119989512034484	0.00027088910120564
COA3	NDUFB7	0.511678450935542	0.00538282708292431	0.00802556804192198
COA3	NDUFB8	0.599197748666085	0.000753500434475591	0.00139599830806714
COA3	NDUFB9	0.605172186368247	0.00064521874284644	0.00121481264124118
COA3	NDUFB10	0.743575080281222	5.78586016279941e-06	1.81782988318864e-05
COA3	NDUFB11	0.609666491767928	0.000572978963427023	0.0010915286029855
COA3	NDUFC2	0.73932533469032	6.97580876697336e-06	2.15369629892964e-05
COA3	NDUFAF3	0.199142480277508	0.309657221939067	0.333638420153128
COA3	NDUFAF4	0.656207406120381	0.000149605362734723	0.000330378509372513
COA3	NDUFAF5	0.540908342606481	0.00769628595083646	0.0110031679682479
COA3	NDUFAF6	0.557079538450516	0.00207479482715456	0.00343893766585707
COA3	NDUFAF7	0.571560484510777	0.00148702692419816	0.00255805404425433
COA3	NDUFS1	0.691310598117791	4.63084750474606e-05	0.000116214955417866
COA3	NDUFS2	0.67416674070659	8.3711289836393e-05	0.000195942514380453
COA3	NDUFS3	0.700265994844548	3.34487323817823e-05	8.68808381351778e-05
COA3	NDUFS4	0.655810276937567	0.000151473912679985	0.000334004098396732
COA3	NDUFS5	0.641233509518752	0.000236042334477225	0.00049498844705257
COA3	NDUFS6	0.72208919467653	1.43844100600768e-05	4.07894226671732e-05
COA3	NDUFS7	0.547872069095658	0.00254463209543977	0.00410608991986149
COA3	NDUFS8	0.625882346871654	0.000367691472527918	0.000733734843430879
COA3	NDUFV1	0.680426938408265	6.77395485465394e-05	0.000163456081370837
COA3	NDUFV2	0.618410828845245	0.000452439927436028	0.000885779488542303
COA3	NDUFV3	-0.00657999360027053	0.97932715745335	0.979767304490408
COA3	MT-ND1	0.430720193358955	0.0221305579594549	0.0284016269920707
COA3	MT-ND4	0.36509543811044	0.0867121925758283	0.101188979515431
COA3	MT-ND5	0.442606301479295	0.0183453883624486	0.0240075452644389
COA3	NUBPL	0.622445068160678	0.00040476965325981	0.000800548421285062
COA3	UQCRC1	0.72277175306891	1.39921598176873e-05	3.98548275805143e-05
COA3	UQCRC2	0.682292425869836	6.35358514466181e-05	0.00015482299432969
COA3	UQCRH	0.447774482448566	0.016874830092209	0.0221874611844402
COA3	UQCRB	0.708242085090088	2.47868835623517e-05	6.67177784882647e-05
COA3	UQCRQ	0.583095637233331	0.00112790120389395	0.00199579338622252
COA3	UQCR10	0.513673797452151	0.00517578914374798	0.00775062672989102
COA3	SCO1	0.535507869932341	0.00331741708893863	0.0052150921186281
COA3	SCO2	0.736393978221644	6.1674594222713e-05	0.000151448038322955
COA3	SDHA	0.681336253402845	6.56605894293567e-05	0.00015938982777508
COA3	SDHB	0.779518274992139	1.01554230164415e-06	3.83477042147562e-06
COA3	SDHAF2	0.456473520931817	0.0871995233620981	0.101706124707378
COA3	SURF1	0.528768907931572	0.00381749917210786	0.00591971658454343
COA3	TIMMDC1	0.497697057131989	0.0301310511769133	0.0376278933631467
